address,company_name,company_type,corporate_representative,overall_merit,overall_year,registered_capital,social_code
四川省雅安市荥经县严道镇荥兴路团结街1号,四川鸿林建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,21105040-3
南京市玄武区中山路268号汇杰广场22楼,江苏苏源高科技有限公司,"勘察设计企业, 施工企业, 建设单位, 咨询, 设备供应商",朱永宁,施工[B]级  监理、检测[B]级  设计[B]级  ,2023??????,5000,91320191724585809K
四川省凉山彝族自治州西昌市春城中路54号康庄大酒店5楼523号,四川蜀嘉建设工程有限公司,施工企业,伏梓欣,施工[B]级  ,2023??????,5000,91510322MA633N0H98
山西省太原市小店区人民北路18号,中铁十七局集团第一工程有限公司,施工企业,无,施工[AA]级  ,2023??????,0,91140000602124123B
江苏省宜兴市芳桥镇工业集中区蒋埝桥,无锡市德林环保工程有限公司,"施工企业, 设备供应商",无,施工[B]级  监理、检测[B]级  ,2023??????,无,66897371-8
,凉山州金亿建筑工程有限公司,施工企业,郭辉,施工[B]级  ,2023??????,2000,91513400MA62HANC42
四川省宜宾市叙州区金江花园二期三单元201,四川时代匠成建设工程有限公司,施工企业,李卓,施工[B]级  ,2023??????,2000,91511521MA62AG171B
四川省攀枝花市仁和区宝兴北街41号1栋1单元10号,攀枝花市华辰建筑工程有限公司,施工企业,李玲,施工[B]级  ,2023??????,16888,91510400MA63LX312J
广州市共和西路45号,华南铁路建设监理公司,监理企业,无,监理、检测[B]级  ,2023??????,无,19036531-7
绵阳市游仙区东津大道13号,绵阳市公路工程咨询监理事务所,监理企业,无,监理、检测[B]级  ,2023??????,无,5107001801098
重庆市北部新区大竹林镇,重庆本勋园林绿化工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,20323256-5
安徽省宿州市埇桥区北关街道淮海北路以西安徽两淮北关新城C区2#楼1204室,安徽亨祺建设集团有限公司,施工企业,任武,施工[B]级  ,2023??????,4000,91341302592687685J
北京市朝阳区官庄周家井,中交综合规划设计院有限公司,勘察设计企业,解亚东,设计[B]级  ,2023??????,10000,91110105101700225C
四川省绵阳市游仙经济试验区仙童街1号紫禁城内,四川全路建筑工程有限公司,施工企业,冯燕,施工[B]级  ,2023??????,1000,91510703MA675R5U2W
广元市市利州东路百贷大厦10楼,四川龙申建设有限公司,施工企业,无,施工[B]级  ,2023??????,10006,72980028-0
广安开发区金源街39号,四川广安福胜建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,75974603-5
陕西省西安市雁塔区西影路289号综合楼西二层,陕西中洋建设工程有限公司,施工企业,王亚东,施工[B]级  ,2023??????,36000,91610000681576426L
绵阳市涪城区跃进路北段83号（长虹世纪城）,四川广景建筑工程有限公司,施工企业,杨琴,施工[B]级  ,2023??????,6666,91510703MA624G7G01
四川省凉山彝族自治州雷波县锦城镇南环路116号4单元2楼（限于企业行政办公）,四川璟桉建设工程有限公司,施工企业,陈伟,施工[B]级  ,2023??????,2000,91510105MA6CR2P86B
,郑州新绿园林环境工程有限公司,施工企业,高清平,施工[B]级  ,2023??????,10099,91410100786232056F
,四川中乐建设（集团）有限公司,施工企业,王浩,施工[B]级  ,2023??????,5000,91510800MA68UJXP5E
,四川誉智和建设项目管理集团有限公司,"施工企业, 监理企业",周城兵,施工[B]级  监理、检测[B]级  ,2023??????,1000,91511802MA62Y0P63K
成都市武侯区电信路1号2-3幢3单元3楼6号,四川省渝鑫建设工程监理有限公司,监理企业,无,监理、检测[B]级  ,2023??????,无,91510000675767373F
泸县福集镇,泸州中泸建设集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,20485021-8
,凉山州坤源建设工程项目管理有限公司,"监理企业, 咨询",谢剑飞,监理、检测[B]级  ,2023??????,300,91513400MA62HLYQ9K
,四川越盈新材料有限公司,施工企业,费宇康,施工[B]级  ,2023??????,1000,91510106MA6C7MR5X7
,四川苏乡市政工程有限公司,施工企业,李远海,施工[B]级  ,2023??????,1000,91511402MA64A0LH96
北京市房山区良乡政通路12号,中铁建工集团有限公司,施工企业,无,施工[B]级  ,2023??????,0,71092118
成都东方希望天祥广场B座505号,四川天丰益辰建筑工程有限公司,施工企业,罗清磊,施工[B]级  ,2023??????,6000,91510000MA64J9EC7R
乐山市市中区龙游路大禹职工住宅楼,乐山大跃交通试验检测有限公司,试验检测机构,无,监理、检测[B]级  ,2023??????,无,5111002804413
潍坊高新区东风东街171号,潍坊宏昌绿化工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,76368979-0
深圳市南山区南海大道4050号上汽大厦706室,深圳市华鲁工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,75049645-5
成都市武侯区高攀路36号1层,四川省玉隆建筑工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,915100000714498000
武汉市汉阳区龙阳大道7号,湖北省公路水运工程咨询监理有限公司,监理企业,孙世员,监理、检测[B]级  ,2023??????,1000,914200001775929000
四川省成都市成华区香木林路7号1幢1层附23号,四川梓御建设工程有限公司,施工企业,田志阳,施工[B]级  ,2023??????,5000,91510100MA6CNF3Y2J
金阳县天地坝镇新区步行街6单元2号2楼,四川青尚建筑工程有限公司,施工企业,李学东,施工[B]级  ,2023??????,3000,91510000MA61Y00K8Q
四川省雅安市名山区蒙阳镇彩虹路北段42号二楼,四川升红建设工程有限公司,施工企业,冯博,施工[B]级  ,2023??????,1000,915118003562760000
成都市青羊区太升南路288号1栋3单元8层,四川翊阳建设工程有限公司,施工企业,邱阳,施工[B]级  ,2023??????,5000,91510105MA63AUG09X
通江县诺江镇壁州大道85号1栋1单元10楼2号,四川鼎巽建设工程有限公司,施工企业,倪衡,施工[B]级  ,2023??????,3100,91511900MA64GKDW8B
泰州市人民西路109号,泰州市海阳实业总公司,施工企业,无,施工[B]级  ,2023??????,无,14186059-X
成都市武侯区龙腾东路7号3栋1单元1层附15室,四川中尚建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510000094959764X
兴文县古宋镇中山东路建国大道1幢1101号,四川伟德建设项目管理有限公司,施工企业,罗皓,施工[B]级  ,2023??????,2100,91511500MA636UCT9U
成都市温江区柳城镇文武路23号,四川省成都市温江区科兴建筑工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,72032650-0
,山西省帝华建设有限公司,施工企业,是尟,施工[B]级  ,2023??????,50100,911401006838167000
中国（四川）自由贸易试验区成都高新区吉泰三路8号1栋1单元13楼1号,四川建臣建筑工程有限公司,施工企业,母德宝,施工[B]级  ,2023??????,4180,91510000056079985T
成都市武侯区武科东一路15号3栋2单元7层719号,四川昊阳建筑工程有限公司,施工企业,杨秋蓝,施工[B]级  ,2023??????,1000,915101006909404000
,四川煜通项目管理有限公司,施工企业,熊俊,施工[B]级  ,2023??????,5000,91513322MA64DCBU02
南京市建邺区云锦美地花园合锦苑5幢3单元606室,江苏铁电交通科技集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,72835865-4
广元市昭化区昭化镇吐费街27号,四川辰川建设工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,91510811345730797R
武汉市东西湖区金银湖路11号,中交第二航务工程局有限公司,施工企业,李宗平,施工[AA]级  ,2023??????,532854.832,914201001776853000
四川省成都市武侯区簇桥街道双凤四路558号6层607号,四川城煌辰建筑工程有限公司,施工企业,王俊洲,施工[B]级  ,2023??????,1000,91511102MA6ANN2H7M
成都市高新区富华南路1722号1层,四川隆旭建设工程有限公司,施工企业,肖鹏飞,施工[B]级  ,2023??????,1000,91510100MA6CQ4JF5H
成都市青羊区锦里西路72号,四川兰芝园林工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,76536640-X
达州市通川区红星国际广场一期A、B区1-2幢10-3,四川天印鸿辰建筑工程有限公司,施工企业,何其洪,施工[B]级  ,2023??????,5770,91511700MA6584920Y
,四川永航建筑工程有限公司,施工企业,金建平,施工[B]级  ,2023??????,1000,91510502MA66CPGX9F
四川省西昌市攀西国际商贸城1号楼12层,四川均亮建设工程有限公司,施工企业,彭文成,施工[B]级  ,2023??????,9070,91513400MA62H6BW0T
四川省绵阳市游仙区一环路东段178号越江庭,四川吉润达建设工程有限公司,施工企业,张小凤,施工[B]级  ,2023??????,3000,91510704MA659W4E9D
西宁市小桥大街50号,青海路桥建设机械工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,71052261-2
泸州市江阳区二环路南二段606号1栋201（A55）号,四川鑫恒昌建筑工程有限公司,施工企业,陈华庆,施工[B]级  ,2023??????,2200,91513221MA6969FH8L
康定市炉城镇榆林新区新天地4区4幢3单元4层2号,四川森威建筑工程有限公司,施工企业,杜海,施工[B]级  ,2023??????,5000,91510107MA61XH0G6W
,四川汇鑫建筑工程有限公司,施工企业,许质,施工[B]级  ,2023??????,10888,91510000551006759N
北京市海淀区西土城路8号,交通运输部公路科学研究所,"试验检测机构, 勘察设计企业",无,监理、检测[B]级  设计[B]级  ,2023??????,无,40000217-9
四川省广元市利州区万源新区万达广场(西区)1#写字楼16-19,四川天誉建业建设有限公司,施工企业,李巧林,施工[B]级  ,2023??????,3000,91510800MA629QET60
北京市海淀区大柳树路2号,铁科院(北京)工程咨询有限公司,监理企业,无,监理、检测[B]级  ,2023??????,无,70019591-0
,四川众梁建设工程有限公司,施工企业,谢万良,施工[B]级  ,2023??????,5000,91510600MA6693U60T
成都市武侯区龙腾西路1号,四川忠信建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,20217370-0
重庆市渝北区香锦路4号,重庆交通建设（集团）有限责任公司,施工企业,无,施工[AA]级  ,2023??????,0,9150000076590006X7
中国（四川）自由贸易试验区成都高新区天府大道中段530号1栋5楼508号,中铁二十三局集团有限公司,施工企业,肖红武,施工[A]级  ,2023??????,200000,91510100740338242L
四川省广元市利州区广博街南段80号,四川瑞志恒建设工程有限公司,施工企业,阳金娟,施工[B]级  ,2023??????,5000,91510800MA63KJFU2Y
重庆经开区万寿路2号经开大厦第七层北楼0726号,重庆木禾园林工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,73658963-9
宁波市海曙区望春工业园区科创南路28号,宁波正信检测科技有限公司,试验检测机构,余钢,监理、检测[B]级  ,2023??????,1000,91330203778214624K
,湖南省湘天建设工程有限公司,施工企业,陈小波,施工[B]级  ,2023??????,29800,91430000753382859R
,重庆首讯科技股份有限公司,"施工企业, 设备供应商",张强,施工[B]级  监理、检测[B]级  ,2023??????,17700,91500000586880999E
西昌市长安中路165号,西昌昆班建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,70911535-8
四川省凉山彝族自治州喜德县光明镇环城东路153号,四川省壹壹建设工程有限公司,施工企业,张大权,施工[B]级  ,2023??????,4000,91513430MA62H6BD59
北京市朝阳区管庄周家井大院,中交一公局第五工程有限公司,施工企业,牛永宏,施工[A]级  ,2023??????,100008,91110000101700364M
天津开发区洞庭路122号2段38A10室,天津市恒济市政工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,67940199-3
宜宾市翠屏象鼻镇龙泉七社3幢1单元4层6号,四川宸冠建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91511500MA62A4CP6M
四川省成都市成华区云龙南路19号附14号1层,四川腾安跃天建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,5055420-6
四川省阿坝藏族羌族自治州理县蒲溪乡蒲溪沟口理县弘扬废料再生有限公司办公楼103号,四川雪域旭日建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91513222MA64GHK613
云南省,云南云通监理咨询有限公司,监理企业,韩志刚,监理、检测[B]级  ,2023??????,400,71340464-6
泉州市台商投资区杏秀路名都花苑C幢商住楼二层,福建路港（集团）有限公司,施工企业,黄衍明,施工[B]级  ,2023??????,60000,91350500775358403B
宜昌市沿江大道特168-8号,湖北省清江路桥建筑有限公司,施工企业,无,施工[B]级  ,2023??????,无,18291643-0
重庆市渝北区大竹林天山大道西段星怡广场A栋904,中桥建设（重庆）有限公司,施工企业,谢长全,施工[B]级  ,2023??????,1076,91500225MA5UFCFE8M
西昌市上顺城街仿古一条街D幢1楼71号,四川筑峰建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,9151340031445227XU
郑州市金水区金水路102号,河南省生态园林绿化建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,76166890-2
泸县得胜镇,四川省泸县得胜建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,204868733
北京市海淀区北四环西路56号10层1002-1,北京荣之联科技股份有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,80206240-6
成都市成华区香木林路7号1幢1层附23号,四川军达建设工程有限公司,施工企业,陈世河,施工[B]级  ,2023??????,2000,91510000060317894T
成都市青羊区工业集中发展区（东区）同诚路8号10幢,中国葛洲坝集团第二工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,61557343-8
成都市金牛区二环路北一段10号1栋3单元11楼17号,中天亚城建设工程有限公司,施工企业,程凡,施工[B]级  ,2023??????,16000,91510106MA6CRW8F7T
宣汉县蒲江街道西华大道689号名悦华府S2幢2楼6号,四川川吉通建筑工程有限公司,施工企业,石文俊,施工[B]级  ,2023??????,2800,91511722MA67CW2N82
四川省绵阳市涪城区临园路中段99号中大财富广场,四川景迈建筑工程有限公司,施工企业,胡丹,施工[B]级  ,2023??????,1000,91510703MA64K6KJX2
北京市顺义区龙湾屯镇府前街15号,北京顺通公路交通技术咨询有限责任公司,"监理企业, 试验检测机构",无,监理、检测[B]级  ,2023??????,无,10161089-5
福建省福州市晋安区磐石路时代广场1座东区2层,福州弘信工程监理有限公司,监理企业,黄旻,监理、检测[B]级  ,2023??????,300,91350102154419402W
山东省青岛市市北区,青岛海川建设集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,91370200163572935G
河北省石家庄市裕华区石栾路2号,中建路桥集团科技发展有限公司,"试验检测机构, 监理企业",徐振海,监理、检测[B]级  ,2023??????,10000,911301000949259000
四川省凉山彝族自治州越西县中所镇商业街212号,四川延科建设工程有限公司,施工企业,毛晓燕,施工[B]级  ,2023??????,1000,91510105MA6A64UD8K
成都市武侯区金川路112号附11号,四川宏洋瑞建设工程有限公司,施工企业,包红伟,施工[B]级  ,2023??????,1000,91510107MA6CL9FP8C
,四川省中西南建筑工程有限公司,施工企业,余娜,施工[B]级  ,2023??????,1000,91510105MA61UYGB77
江西省赣州市章贡区文明大道86号监测楼第七层办公,天堂鸟建设集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,91360700739160694T
广东省东莞市滨海湾新区兴海路1号6栋209室,立乔建设集团有限公司,施工企业,林德伟,施工[B]级  ,2023??????,50000,914417027122455000
四川南充市金鱼岭路393号,四川安汉建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,66029012-X
成都市武侯区晋阳路171号12幢1楼13号,四川省三圣建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,915100006879192000
德昌县德州镇育才路二段84号,德昌县德鑫建筑工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,91513424213201607B
上海市崇明工业园区秀山路38号258室,上海叠加建设发展有限公司,施工企业,无,施工[B]级  ,2023??????,无,63124444-X
浙江省杭州市萧山区新塘街道西许村,浙江久久交通设施有限公司,施工企业,无,施工[B]级  ,2023??????,无,71251840-6
石家庄市塔南路12号,河北拓展园林建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,69347337-9
成都市蜀汉路426号,四川天露园林工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,78912542-4
达州市,达州市公路工程试验检测中心,试验检测机构,无,监理、检测[B]级  ,2023??????,无,151140000240
成都市青羊区日月大道一段978号2栋2单元7层730号,四川宽翊建设工程有限公司,施工企业,余志敏,施工[B]级  ,2023??????,6000,91510105MA69W98M6M
成都市金家坝街7号,成都标美园林绿化有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,9151010571308278X1
,四川信钰建设工程有限公司,施工企业,杨然,施工[B]级  ,2023??????,5010,91510105MA6C6AGG13
,青玉建工有限公司,施工企业,王宁,施工[B]级  ,2023??????,5000,91510100MA6CQLE31M
四川省自贡市荣县旭阳镇荣州大道三段809——3A104号,四川华中源建设工程有限公司,施工企业,杨勇,施工[B]级  ,2023??????,1000,91510100MA69L2KE8A
,西安正元环保技术咨询有限公司,"试验检测机构, 咨询",彭颖,监理、检测[B]级  ,2023??????,1150,129904717410303
南充市顺庆区清风北路一段88号赛维利亚13幢-1层-101号,南充四际建设工程有限责任公司,施工企业,无,施工[B]级  ,2023??????,无,91511302MA6294LT0E
成都市二环路西二段88号,四川省铁路建设有限公司,施工企业,李玉友,施工[B]级  ,2023??????,100000,91510000201828074P
,甘肃顺达路桥建设有限公司,施工企业,张利民,施工[B]级  ,2023??????,110000,91620000720278676Q
四川省宜宾市高县庆符镇滨江西路117、119号,四川省沙金建设有限公司,施工企业,吴婷婷,施工[B]级  ,2023??????,1000,91511521MA64CAEK7D
陕西省榆林市榆阳区肤施路松树林德通大厦,德通建设集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,91610800786964863X
北京市通州区马驹桥镇东,北京市高速公路交通工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,110112006612453
成都市武侯东街2号,四川省公路咨询监理公司,监理企业,无,监理、检测[B]级  ,2023??????,无,5101001903258
四川省成都市青羊区光华南三路88号1栋15层1535号,四川鼎呈澳达建筑工程有限公司,施工企业,孙彩曦,施工[B]级  ,2023??????,1000,91510105MA63PFMU3H
成都市金牛区星辉西路12号1栋19楼2号,四川华西春诚建筑装饰有限公司,施工企业,无,施工[B]级  ,2023??????,无,76505980-5
山东济南二环东路12550号,山东高速工程检测有限公司,试验检测机构,无,监理、检测[B]级  ,2023??????,无,55339622-8
成都市三洞桥路17号,四川省远景建筑园林设计研究院有限公司,勘察设计企业,无,设计[B]级  ,2023??????,无,915100002018434000
,安徽三三建设工程有限公司,施工企业,张利伟,施工[B]级  ,2023??????,33000,91340100066546970G
达州市通川区西外新区通锦国际嘉园Ⅳ1号楼7-2号,四川泰鸿宸建设工程有限公司,施工企业,李小亮,施工[B]级  ,2023??????,无,91510100MA62Q9G67D
,凉山锦盛建筑工程有限公司,施工企业,李馥馨,施工[B]级  ,2023??????,2000,91513400MA62H7RP85
四川省宜宾市翠屏区李庄镇石景街59号、61号、63号、65号、67号1层,宜宾市路荣公路建设有限公司,施工企业,李虹均,施工[B]级  ,2023??????,4008,91511500309347782Q
泉州市丰泽区崇福路71号,福建泉州市二建工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,15618240-2
襄樊市大庆东路25号玉丰花园2211号,湖北金恒通交通建设咨询监理有限公司,监理企业,无,监理、检测[B]级  ,2023??????,无,77078052-5
新龙县茹龙镇沿江西路16号1单元二楼3号,新龙县楠湖建设工程有限公司,施工企业,扎西泽仁,施工[B]级  ,2023??????,3000,91513329MA64YTGJ3C
,四川盛世昌瑞建设工程有限公司,施工企业,张勇,施工[B]级  ,2023??????,3000,91510108MA6C7M2K3F
深圳市龙岗区龙城街道黄阁路441号龙岗天安数码创新园二号厂房A503,深圳成谷科技有限公司,设备供应商,无,监理、检测[B]级  ,2023??????,无,56424722-8
成都市武侯区二环路西一段6号8楼803号,四川安邦工程建设管理有限公司,"施工企业, 监理企业, 试验检测机构, 勘察设计企业, 咨询, 招标代理企业, 设备供应商",无,施工[B]级  监理、检测[B]级  设计[B]级  ,2023??????,无,MA61XW647
绵阳科创园区园艺街36号长兴太阳城二期28幢2层2号,四川长兴建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510700MA6247R45X
,太极计算机股份有限公司,设备供应商,刘学林,监理、检测[B]级  ,2023??????,41391.4371,91110000101137049C
广东省广州市海珠区前进路157号,广州港湾工程质量检测有限公司,试验检测机构,无,监理、检测[B]级  ,2023??????,无,19056705-8
西安市高新区科技一路通力大厦,中交通力建设股份有限公司,"勘察设计企业, 咨询",无,监理、检测[B]级  设计[B]级  ,2023??????,22500,91610131724928787L
成都市新津县工业园区A区兴园10路418号,成都市宏途路桥机械有限公司,设备供应商,赖勇辉,监理、检测[B]级  ,2023??????,10100,91510132558981813J
西昌市安宁镇马坪坝村3组学府苑3栋2单元305,四川新亿拓邦建筑工程有限公司,施工企业,巫登荣,施工[B]级  ,2023??????,1000,91510600MA6BNQJJ0D
,雅安鼎石建设工程有限公司,施工企业,吴恒,施工[B]级  ,2023??????,5000,91510105MA6CQX6K25
绵阳市涪城区荷花西街20号,四川海鑫建设工程有限公司,施工企业,唐继荣,施工[B]级  ,2023??????,2000,91510722MA6245R07D
成都市武侯区星狮路711号,四川腾宏建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510000309472014F
乐山市市中区白云街214号,四川建东建筑工程有限公司,施工企业,陈婉莹,施工[B]级  ,2023??????,4000,91511100565661973P
成都市龙泉驿区大面镇楠博苑小区,四川天接公路工程试验检测有限公司,试验检测机构,无,监理、检测[B]级  ,2023??????,无,59024251-9
四川省德阳市区庐山北路477号希望城1#商业地块1幢第12层D-12-3号,四川大德如阳建筑工程有限公司,施工企业,宋敦燕,施工[B]级  ,2023??????,1000,91510600MA6237R31K
深圳市福田区车公庙天安数码城天展大厦F2-6栋1楼B1,深圳市鹏森环境绿化工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,70848749-1
杭州市下城区朝晖八区（华东院南大楼910-913室）,杭州华辰生态工程咨询有限公司,"监理企业, 咨询",无,监理、检测[B]级  ,2023??????,无,73379170-0
新疆乌鲁木齐市天山区新民路187号,新疆兵团城建集团有限公司,施工企业,曾宁波,施工[B]级  ,2023??????,56600,91650100731821822J
四川省凉山彝族自治州普格县,四川旭尚建设工程有限公司,施工企业,李骁,施工[B]级  ,2023??????,5618,91513400MA65E6CB1J
成都市青羊区金阳路152号11栋2层67号,西岭建业（成都）建设有限公司,施工企业,赵静,施工[B]级  ,2023??????,3001,91510000MA61Y0TW0W
渠县天星镇濛山社区云满庭B区2-2号,中天九州建工集团有限公司,施工企业,陈满春,施工[B]级  ,2023??????,100068,9151172574226235X7
广元市利州区东坝办事处花园路西侧苴国路南侧恒星城二期2-2栋3-5号,四川荣江建设工程有限公司,施工企业,无,施工[B]级  ,2023??????,无,91510800MA6252BR3N
成都金牛高新技术产业园区蜀西路46号2栋13层1303号,中泰星宇建设集团有限公司,施工企业,周宇,施工[B]级  ,2023??????,6018,915100005656630000
,四川天成远景建设工程有限公司,施工企业,彭泽瑞,施工[B]级  ,2023??????,1000,91513223MA621DBN97
四川省广安市广安区新科路2段3号,四川桥升建筑工程有限公司,施工企业,叶春松,施工[B]级  ,2023??????,5888,91510304MA62XWP14T
,万达信息股份有限公司,设备供应商,史一兵,监理、检测[B]级  ,2023??????,103108.2642,91310000132653687M
成都市金牛区金府路666号1栋29层2930号,深圳高速工程顾问有限公司四川分公司,"试验检测机构, 监理企业",无,监理、检测[B]级  ,2023??????,100,91510106MA61W29X6T
江西省上饶市信州区滨江西路万达广场2#栋1503室,江西晟铭建设工程有限公司,施工企业,高天,施工[B]级  ,2023??????,10680,91361100322548538J
,沈阳中联建设工程有限公司,施工企业,张晓鹏,施工[B]级  ,2023??????,5000,91210106683329867R
泸州市江阳区分水岭镇连坡村1组76号,四川夕云项目管理有限公司,施工企业,曹磊,施工[B]级  ,2023??????,4900,91510502725522033R
,四川中宇方舟工程设计有限公司,勘察设计企业,蒲洪政,设计[B]级  ,2023??????,101,91510100MA6CH0CJ39
成都市锦江区提督街58号24层J1号,四川天亿建筑工程有限公司,施工企业,无,施工[B]级  ,2023??????,0,07887981-X
北京市通州区科技创业园,中国建筑技术集团有限公司,施工企业,无,施工[B]级  ,2023??????,无,10000685-6
福建省漳州市芗城区漳华路103号,福建省漳州市公路机械修配厂,施工企业,无,施工[B]级  ,2023??????,无,350600100026998
江西省南昌市,江西省赣江交通设施厂,施工企业,无,施工[B]级  ,2023??????,无,15830107
四川省绵阳市经开区绵州大道中段199号绵阳经开万达广场21栋9层31号,四川裕谷建筑工程有限公司,施工企业,杨长兵,施工[B]级  ,2023??????,1000,91510700MA64FJG66R
,四川黎天建筑工程有限公司,施工企业,赵长鹏,施工[B]级  ,2023??????,1000,91510121MA6CHM554C
四川省成都市青羊区日月大道一段978号3栋2单元10层1002号,鲁蒙建设有限公司,施工企业,徐斌,施工[B]级  ,2023??????,5000,91510184MA6B6FLR6H
四川省凉山彝族自治州越西县大瑞镇政府路52号,四川宸申建筑工程有限公司,施工企业,左宏洋,施工[B]级  ,2023??????,4999,91510705MA63N9FJ1U
江西省赣州市赣州经济技术开发区纬二路9号碧桂园玺台商住小区9号楼1301-01室,赣州市睿超建设工程有限公司,施工企业,饶小荣,施工[B]级  ,2023??????,4100,91361002MA35G8RT5A
四川省自贡市荣县旭阳镇荣州大道三段669-3-117号,四川展灏建筑工程有限公司,施工企业,陈琪琳,施工[B]级  ,2023??????,3600,91510304MA6A3F8J08
河北省邯郸市邯山区渚河路96号启信大厦15层,邯郸市华通公路养护工程有限公司,施工企业,薛刚,施工[B]级  ,2023??????,11100,91130400769812649U
四川省眉山市东坡区环湖路东二段98号6栋1层14号,四川鸿沐建筑工程有限公司,施工企业,任波,施工[B]级  ,2023??????,3100,91511402MA6B9FM671
湖北省武汉市汉阳区龙阳大道36号顶琇广场1栋25层5室,湖北交投建设集团有限公司,施工企业,黄桥连,施工[B]级  ,2023??????,200000,91420000096889202K
重庆市北碚区云禾路74号两江新区科技科创中心G7-5,中科检测技术服务（重庆）有限公司,"试验检测机构, 监理企业, 咨询",唐毅,监理、检测[B]级  ,2023??????,3018.32,91500000339517623R
,四川多耀建筑工程有限公司,施工企业,彭露,施工[B]级  ,2023??????,2600,91510722MA6ANDAM15
宜宾市南溪区南溪街道龙源路294号,正工建设有限公司,施工企业,朱红刚,施工[B]级  ,2023??????,10000,91511503MA62A75N3L
宝兴县穆坪镇穆坪南街139号,宝兴县攀达建设工程管理有限公司,施工企业,杨东,施工[B]级  ,2023??????,2000,91511827MA66E4GW48
,自贡市聚贤建筑工程有限公司,施工企业,何芳,施工[B]级  ,2023??????,5088,91510300MA66G7GCX0
汕头市流美居委辖区韶山路北段东泰化工厂东面厂房,广东宇泰制震装备股份有限公司,施工企业,郑秀丽,施工[B]级  ,2023??????,5043.5167,9144050070788994X8
四川省成都市彭州市天彭镇天府东路111号附2号2-3层3号,四川邦燊建设有限公司,施工企业,王成,施工[B]级  ,2023??????,3888,91510182MA66FTL59H
四川省成都市青羊区金丝街22号6层1号,中胜畅丰建设有限公司,施工企业,阴杏梅,施工[B]级  ,2023??????,5000,91510184MA6AGBB63F
四川省雅安市雨城区光华山路109号7幢3层301号,四川琳杰建设工程有限公司,施工企业,何敏,施工[B]级  ,2023??????,2000,91510129MA6CEP3B2U
,水发（湖南）交通建设集团有限公司,施工企业,刘红强,施工[B]级  ,2023??????,30900,91430300184696283C
中国（四川）自由贸易试验区成都市高新区剑南大道中段1537号3栋8层7号,中成建业勘测设计有限公司,勘察设计企业,赵逊,设计[B]级  ,2023??????,5000,91510100MA67311427
,四川中力鑫达建筑工程有限公司,施工企业,杨敏,施工[B]级  ,2023??????,5000,91510100MA6DGDU11F
,中化学路桥建设有限公司,施工企业,钟勇,施工[B]级  ,2023??????,50000,91110115MA01JBJD9B
,洪雅县宏道交通建设有限公司,施工企业,邹林珂,施工[B]级  ,2023??????,4000,91510107MA6BRYQ2XN
郑州市经三路68号9006,河南省万通路桥建设有限公司,施工企业,无,施工[B]级  ,2023??????,无,71918193-0
,四川精标检测技术有限公司,"试验检测机构, 咨询",谢友才,监理、检测[B]级  ,2023??????,300,91510700MA6241TQ1G
四川省泸州市合江县真龙镇密溪社区289号,四川启创建设工程有限公司,施工企业,李健波,施工[B]级  ,2023??????,50000,915105225950612000
/,河南基安建设集团有限公司,施工企业,郭宇,施工[B]级  ,2023??????,10180,914101006817852000
